category,name,goal,environment,positions,levels,volume_hint,coaching_points,progression,regression,contra,rest,note,id,plyo_impact,equipment_detail
Arm-Care Advanced / Thrower,Posterior Capsule Stretch,Schulter-/Rotatorenpflege (Thrower),Gym;Home,QB;WR;TE SCHWERPUNKT,Rookie;Advanced;Pro;Elite,2–3×12–15,Scap gesetzt | Bewegung schmerzfrei,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,QB/WR/TE; ganzjährig gering-mittel,posterior_capsule_stretch,,
Arm-Care Advanced / Thrower,Cross-Body Stretch,Schulter-/Rotatorenpflege (Thrower),Gym;Home,QB;WR;TE SCHWERPUNKT,Rookie;Advanced;Pro;Elite,2–3×12–15,Scap gesetzt | Bewegung schmerzfrei,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,QB/WR/TE; ganzjährig gering-mittel,cross_body_stretch,,
Arm-Care Advanced / Thrower,Eccentric ER (DB),Schulter-/Rotatorenpflege (Thrower),Gym;Home,QB;WR;TE SCHWERPUNKT,Rookie;Advanced;Pro;Elite,2–3×12–15,Scap gesetzt | Bewegung schmerzfrei,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,QB/WR/TE; ganzjährig gering-mittel,eccentric_er_db,,
Arm-Care Advanced / Thrower,Light Reverse Throws (MB 1–2 kg),Schulter-/Rotatorenpflege (Thrower),Gym;Home,QB;WR;TE SCHWERPUNKT,Rookie;Advanced;Pro;Elite,2–3×12–15,Scap gesetzt | Bewegung schmerzfrei,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,QB/WR/TE; ganzjährig gering-mittel,light_reverse_throws_mb_1_2_kg,,
Arm-Care Advanced / Thrower,Scap Push-Up Plus,Schulter-/Rotatorenpflege (Thrower),Gym;Home,QB;WR;TE SCHWERPUNKT,Rookie;Advanced;Pro;Elite,2–3×12–15,Scap gesetzt | Bewegung schmerzfrei,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",vordere Schulter gereizt → Griff/ROM anpassen,30–60,QB/WR/TE; ganzjährig gering-mittel,scap_push_up_plus,,
Footwork & Ladder Micro-Drills,Ladder In-In-Out-Out,Fußarbeit/Frequenz/Koordination,Field,WR;DB SCHWERPUNKT;ALLE MÖGLICH,Rookie;Advanced;Pro;Elite,3–4×15–30,kleine Kontakte | Blick nach vorn,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,20–40,Ergänzend; Technik-/Koordinations-Tage,ladder_in_in_out_out,,
Footwork & Ladder Micro-Drills,Ladder Ickey Shuffle,Fußarbeit/Frequenz/Koordination,Field,WR;DB SCHWERPUNKT;ALLE MÖGLICH,Rookie;Advanced;Pro;Elite,3–4×15–30,kleine Kontakte | Blick nach vorn,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,20–40,Ergänzend; Technik-/Koordinations-Tage,ladder_ickey_shuffle,,
Footwork & Ladder Micro-Drills,Ladder Lateral Quick,Fußarbeit/Frequenz/Koordination,Field,WR;DB SCHWERPUNKT;ALLE MÖGLICH,Rookie;Advanced;Pro;Elite,3–4×15–30,kleine Kontakte | Blick nach vorn,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,20–40,Ergänzend; Technik-/Koordinations-Tage,ladder_lateral_quick,,
Footwork & Ladder Micro-Drills,Ladder Crossover,Fußarbeit/Frequenz/Koordination,Field,WR;DB SCHWERPUNKT;ALLE MÖGLICH,Rookie;Advanced;Pro;Elite,3–4×15–30,kleine Kontakte | Blick nach vorn,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,20–40,Ergänzend; Technik-/Koordinations-Tage,ladder_crossover,,
Footwork & Ladder Micro-Drills,Ladder Hopscotch,Fußarbeit/Frequenz/Koordination,Field,WR;DB SCHWERPUNKT;ALLE MÖGLICH,Rookie;Advanced;Pro;Elite,3–4×15–30,kleine Kontakte | Blick nach vorn,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,20–40,Ergänzend; Technik-/Koordinations-Tage,ladder_hopscotch,,
Footwork & Ladder Micro-Drills,Cone Micro Shuffle,Fußarbeit/Frequenz/Koordination,Field,WR;DB SCHWERPUNKT;ALLE MÖGLICH,Rookie;Advanced;Pro;Elite,3–4×15–30,kleine Kontakte | Blick nach vorn,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,20–40,Ergänzend; Technik-/Koordinations-Tage,cone_micro_shuffle,,
Footwork & Ladder Micro-Drills,Line Quick Feet,Fußarbeit/Frequenz/Koordination,Field,WR;DB SCHWERPUNKT;ALLE MÖGLICH,Rookie;Advanced;Pro;Elite,3–4×15–30,kleine Kontakte | Blick nach vorn,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,20–40,Ergänzend; Technik-/Koordinations-Tage,line_quick_feet,,
Footwork & Ladder Micro-Drills,Toe Tap Cones,Fußarbeit/Frequenz/Koordination,Field,WR;DB SCHWERPUNKT;ALLE MÖGLICH,Rookie;Advanced;Pro;Elite,3–4×15–30,kleine Kontakte | Blick nach vorn,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,20–40,Ergänzend; Technik-/Koordinations-Tage,toe_tap_cones,,
Footwork & Ladder Micro-Drills,1-2 Stick Steps,Fußarbeit/Frequenz/Koordination,Field,WR;DB SCHWERPUNKT;ALLE MÖGLICH,Rookie;Advanced;Pro;Elite,3–4×15–30,kleine Kontakte | Blick nach vorn,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,20–40,Ergänzend; Technik-/Koordinations-Tage,1_2_stick_steps,,
Footwork & Ladder Micro-Drills,Snap Step Series,Fußarbeit/Frequenz/Koordination,Field,WR;DB SCHWERPUNKT;ALLE MÖGLICH,Rookie;Advanced;Pro;Elite,3–4×15–30,kleine Kontakte | Blick nach vorn,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,20–40,Ergänzend; Technik-/Koordinations-Tage,snap_step_series,,
Footwork & Ladder Micro-Drills,Hip Switch on Line,Fußarbeit/Frequenz/Koordination,Field,WR;DB SCHWERPUNKT;ALLE MÖGLICH,Rookie;Advanced;Pro;Elite,3–4×15–30,kleine Kontakte | Blick nach vorn,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,20–40,Ergänzend; Technik-/Koordinations-Tage,hip_switch_on_line,,
Footwork & Ladder Micro-Drills,Micro Curves,Fußarbeit/Frequenz/Koordination,Field,WR;DB SCHWERPUNKT;ALLE MÖGLICH,Rookie;Advanced;Pro;Elite,3–4×15–30,kleine Kontakte | Blick nach vorn,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,20–40,Ergänzend; Technik-/Koordinations-Tage,micro_curves,,
Footwork & Ladder Micro-Drills,Low Box Rapid Steps,Fußarbeit/Frequenz/Koordination,Field,WR;DB SCHWERPUNKT;ALLE MÖGLICH,Rookie;Advanced;Pro;Elite,3–4×15–30,kleine Kontakte | Blick nach vorn,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,20–40,Ergänzend; Technik-/Koordinations-Tage,low_box_rapid_steps,,
Footwork & Ladder Micro-Drills,Reactive Clap/Call Steps,Fußarbeit/Frequenz/Koordination,Field,WR;DB SCHWERPUNKT;ALLE MÖGLICH,Rookie;Advanced;Pro;Elite,3–4×15–30,kleine Kontakte | Blick nach vorn,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,20–40,Ergänzend; Technik-/Koordinations-Tage,reactive_clap_call_steps,,
